TRADEDATE;OPEN;HIGH;LOW;CLOSE
01.02.2018;1815.26;1815.26;1815.26;1815.26
02.02.2018;1786.71;1786.71;1786.71;1786.71
05.02.2018;1774.09;1774.09;1774.09;1774.09
06.02.2018;1730.46;1730.46;1730.46;1730.46
07.02.2018;1744.27;1744.27;1744.27;1744.27
08.02.2018;1699.58;1699.58;1699.58;1699.58
09.02.2018;1664.62;1664.62;1664.62;1664.62
12.02.2018;1693.3;1693.3;1693.3;1693.3
13.02.2018;1722.36;1722.36;1722.36;1722.36
14.02.2018;1747.53;1747.53;1747.53;1747.53
15.02.2018;1771.99;1771.99;1771.99;1771.99
16.02.2018;1773.39;1773.39;1773.39;1773.39
19.02.2018;1767.41;1767.41;1767.41;1767.41
20.02.2018;1775.37;1775.37;1775.37;1775.37
21.02.2018;1812.58;1812.58;1812.58;1812.58
22.02.2018;1826.37;1826.37;1826.37;1826.37
26.02.2018;1859.51;1859.51;1859.51;1859.51
27.02.2018;1840.17;1840.17;1840.17;1840.17
28.02.2018;1804.55;1804.55;1804.55;1804.55
01.03.2018;1788.7;1788.7;1788.7;1788.7
02.03.2018;1771.09;1771.09;1771.09;1771.09
05.03.2018;1796.19;1796.19;1796.19;1796.19
06.03.2018;1798.88;1798.88;1798.88;1798.88
07.03.2018;1783.08;1783.08;1783.08;1783.08
09.03.2018;1804.74;1804.74;1804.74;1804.74
12.03.2018;1801.44;1801.44;1801.44;1801.44
13.03.2018;1805.12;1805.12;1805.12;1805.12
14.03.2018;1756.53;1756.53;1756.53;1756.53
15.03.2018;1751.04;1751.04;1751.04;1751.04
16.03.2018;1760.88;1760.88;1760.88;1760.88
19.03.2018;1742.62;1742.62;1742.62;1742.62
20.03.2018;1763.28;1763.28;1763.28;1763.28
21.03.2018;1783.05;1783.05;1783.05;1783.05
22.03.2018;1767.34;1767.34;1767.34;1767.34
23.03.2018;1770.92;1770.92;1770.92;1770.92
26.03.2018;1728.13;1728.13;1728.13;1728.13
27.03.2018;1746.42;1746.42;1746.42;1746.42
28.03.2018;1722.29;1722.29;1722.29;1722.29
29.03.2018;1750.62;1750.62;1750.62;1750.62
30.03.2018;1754.03;1754.03;1754.03;1754.03
02.04.2018;1732.48;1732.48;1732.48;1732.48
03.04.2018;1736.69;1736.69;1736.69;1736.69
04.04.2018;1741.37;1741.37;1741.37;1741.37
05.04.2018;1759.73;1759.73;1759.73;1759.73
06.04.2018;1735.88;1735.88;1735.88;1735.88
09.04.2018;1537.23;1537.23;1537.23;1537.23
10.04.2018;1531.35;1531.35;1531.35;1531.35
11.04.2018;1521.15;1521.15;1521.15;1521.15
12.04.2018;1579.5;1579.5;1579.5;1579.5
13.04.2018;1550.61;1550.61;1550.61;1550.61
16.04.2018;1523.44;1523.44;1523.44;1523.44
17.04.2018;1574.43;1574.43;1574.43;1574.43
18.04.2018;1620.86;1620.86;1620.86;1620.86
19.04.2018;1619.51;1619.51;1619.51;1619.51
20.04.2018;1608.58;1608.58;1608.58;1608.58
23.04.2018;1606.97;1606.97;1606.97;1606.97
24.04.2018;1619.85;1619.85;1619.85;1619.85
25.04.2018;1597.09;1597.09;1597.09;1597.09
26.04.2018;1610.05;1610.05;1610.05;1610.05
27.04.2018;1638.51;1638.51;1638.51;1638.51
28.04.2018;1634.25;1634.25;1634.25;1634.25
30.04.2018;1620.03;1620.03;1620.03;1620.03
02.05.2018;1596.43;1596.43;1596.43;1596.43
03.05.2018;1584.71;1584.71;1584.71;1584.71
04.05.2018;1610.54;1610.54;1610.54;1610.54
07.05.2018;1620.71;1620.71;1620.71;1620.71
08.05.2018;1604.25;1604.25;1604.25;1604.25
10.05.2018;1657.33;1657.33;1657.33;1657.33
11.05.2018;1677.49;1677.49;1677.49;1677.49
14.05.2018;1690.57;1690.57;1690.57;1690.57
15.05.2018;1657.11;1657.11;1657.11;1657.11
16.05.2018;1672.58;1672.58;1672.58;1672.58
17.05.2018;1661.11;1661.11;1661.11;1661.11
18.05.2018;1649.21;1649.21;1649.21;1649.21
21.05.2018;1675.52;1675.52;1675.52;1675.52
22.05.2018;1689.83;1689.83;1689.83;1689.83
23.05.2018;1651.41;1651.41;1651.41;1651.41
24.05.2018;1649.89;1649.89;1649.89;1649.89
25.05.2018;1644.69;1644.69;1644.69;1644.69
28.05.2018;1641.01;1641.01;1641.01;1641.01
29.05.2018;1623.7;1623.7;1623.7;1623.7
30.05.2018;1635.03;1635.03;1635.03;1635.03
31.05.2018;1635.61;1635.61;1635.61;1635.61
01.06.2018;1640.02;1640.02;1640.02;1640.02
04.06.2018;1661.73;1661.73;1661.73;1661.73
05.06.2018;1651.85;1651.85;1651.85;1651.85
06.06.2018;1658.84;1658.84;1658.84;1658.84
07.06.2018;1649.75;1649.75;1649.75;1649.75
08.06.2018;1610.3;1610.3;1610.3;1610.3
09.06.2018;1619.16;1619.16;1619.16;1619.16
11.06.2018;1609.33;1609.33;1609.33;1609.33
13.06.2018;1617.15;1617.15;1617.15;1617.15
14.06.2018;1607.85;1607.85;1607.85;1607.85
15.06.2018;1574.12;1574.12;1574.12;1574.12
18.06.2018;1552.52;1552.52;1552.52;1552.52
19.06.2018;1548.49;1548.49;1548.49;1548.49
20.06.2018;1579.95;1579.95;1579.95;1579.95
21.06.2018;1568.07;1568.07;1568.07;1568.07
22.06.2018;1588.9;1588.9;1588.9;1588.9
25.06.2018;1592.92;1592.92;1592.92;1592.92
26.06.2018;1583.49;1583.49;1583.49;1583.49
27.06.2018;1599.47;1599.47;1599.47;1599.47
28.06.2018;1599.88;1599.88;1599.88;1599.88
29.06.2018;1642.35;1642.35;1642.35;1642.35
02.07.2018;1638.95;1638.95;1638.95;1638.95
03.07.2018;1632.99;1632.99;1632.99;1632.99
04.07.2018;1633.08;1633.08;1633.08;1633.08
05.07.2018;1670.46;1670.46;1670.46;1670.46
06.07.2018;1676.22;1676.22;1676.22;1676.22
09.07.2018;1704.36;1704.36;1704.36;1704.36
10.07.2018;1723.89;1723.89;1723.89;1723.89
11.07.2018;1700.86;1700.86;1700.86;1700.86
12.07.2018;1690.58;1690.58;1690.58;1690.58
13.07.2018;1707.59;1707.59;1707.59;1707.59
16.07.2018;1699.63;1699.63;1699.63;1699.63
17.07.2018;1677.8;1677.8;1677.8;1677.8
18.07.2018;1661.12;1661.12;1661.12;1661.12
19.07.2018;1631.68;1631.68;1631.68;1631.68
20.07.2018;1617.51;1617.51;1617.51;1617.51
23.07.2018;1639.76;1639.76;1639.76;1639.76
24.07.2018;1659.91;1659.91;1659.91;1659.91
25.07.2018;1656.85;1656.85;1656.85;1656.85
26.07.2018;1667.14;1667.14;1667.14;1667.14
27.07.2018;1671.42;1671.42;1671.42;1671.42
30.07.2018;1686.92;1686.92;1686.92;1686.92
31.07.2018;1702.36;1702.36;1702.36;1702.36
01.08.2018;1683.54;1683.54;1683.54;1683.54
02.08.2018;1655.78;1655.78;1655.78;1655.78
03.08.2018;1661.76;1661.76;1661.76;1661.76
06.08.2018;1652.31;1652.31;1652.31;1652.31
07.08.2018;1664.78;1664.78;1664.78;1664.78
08.08.2018;1616.33;1616.33;1616.33;1616.33
09.08.2018;1592.46;1592.46;1592.46;1592.46
10.08.2018;1535.2;1535.2;1535.2;1535.2
13.08.2018;1540.48;1540.48;1540.48;1540.48
14.08.2018;1572.08;1572.08;1572.08;1572.08
15.08.2018;1533.91;1533.91;1533.91;1533.91
16.08.2018;1550.29;1550.29;1550.29;1550.29
17.08.2018;1530.28;1530.28;1530.28;1530.28
20.08.2018;1548.59;1548.59;1548.59;1548.59
21.08.2018;1558.45;1558.45;1558.45;1558.45
22.08.2018;1548.59;1548.59;1548.59;1548.59
23.08.2018;1517.56;1517.56;1517.56;1517.56
24.08.2018;1547.31;1547.31;1547.31;1547.31
27.08.2018;1575.91;1575.91;1575.91;1575.91
28.08.2018;1567.4;1567.4;1567.4;1567.4
29.08.2018;1577.19;1577.19;1577.19;1577.19
30.08.2018;1563.43;1563.43;1563.43;1563.43
31.08.2018;1587.77;1587.77;1587.77;1587.77
03.09.2018;1577.45;1577.45;1577.45;1577.45
04.09.2018;1573.12;1573.12;1573.12;1573.12
05.09.2018;1553.74;1553.74;1553.74;1553.74
06.09.2018;1532.88;1532.88;1532.88;1532.88
07.09.2018;1527.29;1527.29;1527.29;1527.29
10.09.2018;1517.04;1517.04;1517.04;1517.04
11.09.2018;1535.12;1535.12;1535.12;1535.12
12.09.2018;1557.54;1557.54;1557.54;1557.54
13.09.2018;1576.76;1576.76;1576.76;1576.76
14.09.2018;1591.57;1591.57;1591.57;1591.57
17.09.2018;1598.51;1598.51;1598.51;1598.51
18.09.2018;1632.72;1632.72;1632.72;1632.72
19.09.2018;1648.81;1648.81;1648.81;1648.81
20.09.2018;1658.34;1658.34;1658.34;1658.34
21.09.2018;1671.25;1671.25;1671.25;1671.25
24.09.2018;1691.87;1691.87;1691.87;1691.87
25.09.2018;1700.68;1700.68;1700.68;1700.68
26.09.2018;1688.67;1688.67;1688.67;1688.67
27.09.2018;1728.09;1728.09;1728.09;1728.09
28.09.2018;1739.24;1739.24;1739.24;1739.24
01.10.2018;1738.13;1738.13;1738.13;1738.13
02.10.2018;1724.02;1724.02;1724.02;1724.02
03.10.2018;1745.06;1745.06;1745.06;1745.06
04.10.2018;1693.6;1693.6;1693.6;1693.6
05.10.2018;1691.52;1691.52;1691.52;1691.52
08.10.2018;1693.01;1693.01;1693.01;1693.01
09.10.2018;1695.61;1695.61;1695.61;1695.61
10.10.2018;1672.04;1672.04;1672.04;1672.04
11.10.2018;1648.12;1648.12;1648.12;1648.12
12.10.2018;1675.51;1675.51;1675.51;1675.51
15.10.2018;1683.39;1683.39;1683.39;1683.39
16.10.2018;1711.5;1711.5;1711.5;1711.5
17.10.2018;1707.37;1707.37;1707.37;1707.37
18.10.2018;1674.16;1674.16;1674.16;1674.16
19.10.2018;1654.78;1654.78;1654.78;1654.78
22.10.2018;1639.49;1639.49;1639.49;1639.49
23.10.2018;1625.19;1625.19;1625.19;1625.19
24.10.2018;1652;1652;1652;1652
25.10.2018;1645.55;1645.55;1645.55;1645.55
26.10.2018;1612.69;1612.69;1612.69;1612.69
29.10.2018;1633.69;1633.69;1633.69;1633.69
30.10.2018;1623;1623;1623;1623
31.10.2018;1653.66;1653.66;1653.66;1653.66
01.11.2018;1661.25;1661.25;1661.25;1661.25
02.11.2018;1666.27;1666.27;1666.27;1666.27
06.11.2018;1690.27;1690.27;1690.27;1690.27
07.11.2018;1709.54;1709.54;1709.54;1709.54
08.11.2018;1696.33;1696.33;1696.33;1696.33
09.11.2018;1646.57;1646.57;1646.57;1646.57
12.11.2018;1636.83;1636.83;1636.83;1636.83
13.11.2018;1615.25;1615.25;1615.25;1615.25
14.11.2018;1640.52;1640.52;1640.52;1640.52
15.11.2018;1660.88;1660.88;1660.88;1660.88
16.11.2018;1666.46;1666.46;1666.46;1666.46
19.11.2018;1667.61;1667.61;1667.61;1667.61
20.11.2018;1639.92;1639.92;1639.92;1639.92
21.11.2018;1655.44;1655.44;1655.44;1655.44
22.11.2018;1671.53;1671.53;1671.53;1671.53
23.11.2018;1635.03;1635.03;1635.03;1635.03
26.11.2018;1591.93;1591.93;1591.93;1591.93
27.11.2018;1613.1;1613.1;1613.1;1613.1
28.11.2018;1634.94;1634.94;1634.94;1634.94
29.11.2018;1675.82;1675.82;1675.82;1675.82
30.11.2018;1653.56;1653.56;1653.56;1653.56
03.12.2018;1695.76;1695.76;1695.76;1695.76
04.12.2018;1698.26;1698.26;1698.26;1698.26
05.12.2018;1694.03;1694.03;1694.03;1694.03
06.12.2018;1666.21;1666.21;1666.21;1666.21
07.12.2018;1701.28;1701.28;1701.28;1701.28
10.12.2018;1669.78;1669.78;1669.78;1669.78
11.12.2018;1667.15;1667.15;1667.15;1667.15
12.12.2018;1654.03;1654.03;1654.03;1654.03
13.12.2018;1659.28;1659.28;1659.28;1659.28
14.12.2018;1640.4;1640.4;1640.4;1640.4
17.12.2018;1636.58;1636.58;1636.58;1636.58
18.12.2018;1625.72;1625.72;1625.72;1625.72
19.12.2018;1616.28;1616.28;1616.28;1616.28
20.12.2018;1597.88;1597.88;1597.88;1597.88
21.12.2018;1588.59;1588.59;1588.59;1588.59
24.12.2018;1578.15;1578.15;1578.15;1578.15
25.12.2018;1546.77;1546.77;1546.77;1546.77
26.12.2018;1553.35;1553.35;1553.35;1553.35
27.12.2018;1558.43;1558.43;1558.43;1558.43
28.12.2018;1572.47;1572.47;1572.47;1572.47
29.12.2018;1576.29;1576.29;1576.29;1576.29
