TRADEDATE;OPEN;HIGH;LOW;CLOSE
23.01.2014;11440.71;11440.71;11440.71;11440.71
24.01.2014;11422.37;11422.37;11422.37;11422.37
27.01.2014;11282.46;11282.46;11282.46;11282.46
28.01.2014;11208.88;11208.88;11208.88;11208.88
29.01.2014;11167.34;11167.34;11167.34;11167.34
30.01.2014;11178.28;11178.28;11178.28;11178.28
31.01.2014;11113.29;11113.29;11113.29;11113.29
03.02.2014;11025.74;11025.74;11025.74;11025.74
04.02.2014;11015.13;11015.13;11015.13;11015.13
05.02.2014;11110.39;11110.39;11110.39;11110.39
06.02.2014;11187.82;11187.82;11187.82;11187.82
07.02.2014;11280.23;11280.23;11280.23;11280.23
10.02.2014;11254.98;11254.98;11254.98;11254.98
11.02.2014;11313.11;11313.11;11313.11;11313.11
12.02.2014;11411.38;11411.38;11411.38;11411.38
13.02.2014;11278.56;11278.56;11278.56;11278.56
14.02.2014;11413.32;11413.32;11413.32;11413.32
17.02.2014;11501.28;11501.28;11501.28;11501.28
18.02.2014;11477.84;11477.84;11477.84;11477.84
19.02.2014;11351.75;11351.75;11351.75;11351.75
20.02.2014;11324.66;11324.66;11324.66;11324.66
21.02.2014;11371.66;11371.66;11371.66;11371.66
24.02.2014;11386.38;11386.38;11386.38;11386.38
25.02.2014;11305.77;11305.77;11305.77;11305.77
26.02.2014;11232.68;11232.68;11232.68;11232.68
27.02.2014;11068.96;11068.96;11068.96;11068.96
28.02.2014;11039.01;11039.01;11039.01;11039.01
03.03.2014;9866.86;9866.86;9866.86;9866.86
04.03.2014;10412.79;10412.79;10412.79;10412.79
05.03.2014;10356.94;10356.94;10356.94;10356.94
06.03.2014;10246.07;10246.07;10246.07;10246.07
07.03.2014;10261.54;10261.54;10261.54;10261.54
11.03.2014;10019.1;10019.1;10019.1;10019.1
12.03.2014;9762.22;9762.22;9762.22;9762.22
13.03.2014;9574.26;9574.26;9574.26;9574.26
14.03.2014;9521.84;9521.84;9521.84;9521.84
17.03.2014;9855.9;9855.9;9855.9;9855.9
18.03.2014;10268.95;10268.95;10268.95;10268.95
19.03.2014;10119.53;10119.53;10119.53;10119.53
20.03.2014;10127.99;10127.99;10127.99;10127.99
21.03.2014;10023.71;10023.71;10023.71;10023.71
24.03.2014;9927.7;9927.7;9927.7;9927.7
25.03.2014;10147.38;10147.38;10147.38;10147.38
26.03.2014;10347.14;10347.14;10347.14;10347.14
27.03.2014;10201.03;10201.03;10201.03;10201.03
28.03.2014;10295.82;10295.82;10295.82;10295.82
31.03.2014;10501.94;10501.94;10501.94;10501.94
01.04.2014;10552.06;10552.06;10552.06;10552.06
02.04.2014;10524.03;10524.03;10524.03;10524.03
03.04.2014;10472.4;10472.4;10472.4;10472.4
04.04.2014;10601.69;10601.69;10601.69;10601.69
07.04.2014;10357.88;10357.88;10357.88;10357.88
08.04.2014;10366.02;10366.02;10366.02;10366.02
09.04.2014;10310.14;10310.14;10310.14;10310.14
10.04.2014;10431.09;10431.09;10431.09;10431.09
11.04.2014;10389.83;10389.83;10389.83;10389.83
14.04.2014;10261.92;10261.92;10261.92;10261.92
15.04.2014;10008.75;10008.75;10008.75;10008.75
16.04.2014;10086.67;10086.67;10086.67;10086.67
17.04.2014;10142.74;10142.74;10142.74;10142.74
18.04.2014;10348.09;10348.09;10348.09;10348.09
21.04.2014;10252.34;10252.34;10252.34;10252.34
22.04.2014;10185.2;10185.2;10185.2;10185.2
23.04.2014;10130.72;10130.72;10130.72;10130.72
24.04.2014;9905.22;9905.22;9905.22;9905.22
25.04.2014;9742.31;9742.31;9742.31;9742.31
28.04.2014;9898.08;9898.08;9898.08;9898.08
29.04.2014;9954.19;9954.19;9954.19;9954.19
30.04.2014;9969.22;9969.22;9969.22;9969.22
02.05.2014;9959.01;9959.01;9959.01;9959.01
05.05.2014;9904.73;9904.73;9904.73;9904.73
06.05.2014;10064.44;10064.44;10064.44;10064.44
07.05.2014;10417.77;10417.77;10417.77;10417.77
08.05.2014;10486.39;10486.39;10486.39;10486.39
12.05.2014;10519.29;10519.29;10519.29;10519.29
13.05.2014;10596.64;10596.64;10596.64;10596.64
14.05.2014;10619.06;10619.06;10619.06;10619.06
15.05.2014;10563.76;10563.76;10563.76;10563.76
16.05.2014;10652.62;10652.62;10652.62;10652.62
19.05.2014;10834.19;10834.19;10834.19;10834.19
20.05.2014;10898.34;10898.34;10898.34;10898.34
21.05.2014;11028.55;11028.55;11028.55;11028.55
22.05.2014;10950.65;10950.65;10950.65;10950.65
23.05.2014;11015.34;11015.34;11015.34;11015.34
26.05.2014;11098.94;11098.94;11098.94;11098.94
27.05.2014;10843.45;10843.45;10843.45;10843.45
28.05.2014;10896.69;10896.69;10896.69;10896.69
29.05.2014;11053.83;11053.83;11053.83;11053.83
30.05.2014;10916.99;10916.99;10916.99;10916.99
02.06.2014;11168.13;11168.13;11168.13;11168.13
03.06.2014;11236.37;11236.37;11236.37;11236.37
04.06.2014;11256.22;11256.22;11256.22;11256.22
05.06.2014;11212.49;11212.49;11212.49;11212.49
06.06.2014;11322.4;11322.4;11322.4;11322.4
09.06.2014;11321.02;11321.02;11321.02;11321.02
10.06.2014;11389.7;11389.7;11389.7;11389.7
11.06.2014;11566.89;11566.89;11566.89;11566.89
16.06.2014;11489.98;11489.98;11489.98;11489.98
17.06.2014;11431.98;11431.98;11431.98;11431.98
18.06.2014;11491.03;11491.03;11491.03;11491.03
19.06.2014;11487;11487;11487;11487
20.06.2014;11442.42;11442.42;11442.42;11442.42
23.06.2014;11452.69;11452.69;11452.69;11452.69
24.06.2014;11711.28;11711.28;11711.28;11711.28
25.06.2014;11410.29;11410.29;11410.29;11410.29
26.06.2014;11337.97;11337.97;11337.97;11337.97
27.06.2014;11379.95;11379.95;11379.95;11379.95
30.06.2014;11381.05;11381.05;11381.05;11381.05
01.07.2014;11431.44;11431.44;11431.44;11431.44
02.07.2014;11672.54;11672.54;11672.54;11672.54
03.07.2014;11672.81;11672.81;11672.81;11672.81
04.07.2014;11499.5;11499.5;11499.5;11499.5
07.07.2014;11724.73;11724.73;11724.73;11724.73
08.07.2014;11739.62;11739.62;11739.62;11739.62
09.07.2014;11713.69;11713.69;11713.69;11713.69
10.07.2014;11600.64;11600.64;11600.64;11600.64
11.07.2014;11648.5;11648.5;11648.5;11648.5
14.07.2014;11569.71;11569.71;11569.71;11569.71
15.07.2014;11549.39;11549.39;11549.39;11549.39
16.07.2014;11637.84;11637.84;11637.84;11637.84
17.07.2014;11368.19;11368.19;11368.19;11368.19
18.07.2014;11225.21;11225.21;11225.21;11225.21
21.07.2014;10923.05;10923.05;10923.05;10923.05
22.07.2014;11092.39;11092.39;11092.39;11092.39
23.07.2014;11100;11100;11100;11100
24.07.2014;11121.2;11121.2;11121.2;11121.2
25.07.2014;10951.67;10951.67;10951.67;10951.67
28.07.2014;10757.83;10757.83;10757.83;10757.83
29.07.2014;10810.01;10810.01;10810.01;10810.01
30.07.2014;10896.65;10896.65;10896.65;10896.65
31.07.2014;10871.03;10871.03;10871.03;10871.03
01.08.2014;10833.65;10833.65;10833.65;10833.65
04.08.2014;10855.04;10855.04;10855.04;10855.04
05.08.2014;10680.82;10680.82;10680.82;10680.82
06.08.2014;10494.76;10494.76;10494.76;10494.76
07.08.2014;10485.79;10485.79;10485.79;10485.79
08.08.2014;10597.35;10597.35;10597.35;10597.35
11.08.2014;10799.25;10799.25;10799.25;10799.25
12.08.2014;10805.73;10805.73;10805.73;10805.73
13.08.2014;10997.67;10997.67;10997.67;10997.67
14.08.2014;11068.84;11068.84;11068.84;11068.84
15.08.2014;11150.16;11150.16;11150.16;11150.16
18.08.2014;11222;11222;11222;11222
19.08.2014;11314.73;11314.73;11314.73;11314.73
20.08.2014;11396.41;11396.41;11396.41;11396.41
21.08.2014;11514.6;11514.6;11514.6;11514.6
22.08.2014;11385.84;11385.84;11385.84;11385.84
25.08.2014;11452.81;11452.81;11452.81;11452.81
26.08.2014;11357.22;11357.22;11357.22;11357.22
27.08.2014;11397.74;11397.74;11397.74;11397.74
28.08.2014;11197.05;11197.05;11197.05;11197.05
29.08.2014;10998.51;10998.51;10998.51;10998.51
01.09.2014;10960.28;10960.28;10960.28;10960.28
02.09.2014;11029.13;11029.13;11029.13;11029.13
03.09.2014;11423.11;11423.11;11423.11;11423.11
04.09.2014;11501.08;11501.08;11501.08;11501.08
05.09.2014;11655.66;11655.66;11655.66;11655.66
08.09.2014;11567.2;11567.2;11567.2;11567.2
09.09.2014;11599.87;11599.87;11599.87;11599.87
10.09.2014;11595.7;11595.7;11595.7;11595.7
11.09.2014;11440.19;11440.19;11440.19;11440.19
12.09.2014;11517.67;11517.67;11517.67;11517.67
15.09.2014;11487.17;11487.17;11487.17;11487.17
16.09.2014;11681.64;11681.64;11681.64;11681.64
17.09.2014;11457.04;11457.04;11457.04;11457.04
18.09.2014;11442.01;11442.01;11442.01;11442.01
19.09.2014;11289.59;11289.59;11289.59;11289.59
22.09.2014;11131.5;11131.5;11131.5;11131.5
23.09.2014;11288.09;11288.09;11288.09;11288.09
24.09.2014;11386.08;11386.08;11386.08;11386.08
25.09.2014;11337.96;11337.96;11337.96;11337.96
26.09.2014;11328.93;11328.93;11328.93;11328.93
29.09.2014;11118.56;11118.56;11118.56;11118.56
30.09.2014;11132.95;11132.95;11132.95;11132.95
01.10.2014;11045.39;11045.39;11045.39;11045.39
02.10.2014;10867.98;10867.98;10867.98;10867.98
03.10.2014;10933.95;10933.95;10933.95;10933.95
06.10.2014;11210.82;11210.82;11210.82;11210.82
07.10.2014;11078.03;11078.03;11078.03;11078.03
08.10.2014;10891.15;10891.15;10891.15;10891.15
09.10.2014;10939.46;10939.46;10939.46;10939.46
10.10.2014;10773.82;10773.82;10773.82;10773.82
13.10.2014;10942.77;10942.77;10942.77;10942.77
14.10.2014;11038.43;11038.43;11038.43;11038.43
15.10.2014;10905.98;10905.98;10905.98;10905.98
16.10.2014;10767.75;10767.75;10767.75;10767.75
17.10.2014;10955.28;10955.28;10955.28;10955.28
20.10.2014;10892.46;10892.46;10892.46;10892.46
21.10.2014;10940.34;10940.34;10940.34;10940.34
22.10.2014;10877.31;10877.31;10877.31;10877.31
23.10.2014;10861.48;10861.48;10861.48;10861.48
24.10.2014;10926.35;10926.35;10926.35;10926.35
27.10.2014;11033.62;11033.62;11033.62;11033.62
28.10.2014;11207.95;11207.95;11207.95;11207.95
29.10.2014;11405.38;11405.38;11405.38;11405.38
30.10.2014;11519.47;11519.47;11519.47;11519.47
31.10.2014;11823.81;11823.81;11823.81;11823.81
03.11.2014;11833.3;11833.3;11833.3;11833.3
05.11.2014;11845.1;11845.1;11845.1;11845.1
06.11.2014;11847.47;11847.47;11847.47;11847.47
07.11.2014;11842.9;11842.9;11842.9;11842.9
10.11.2014;11994.77;11994.77;11994.77;11994.77
11.11.2014;11980.41;11980.41;11980.41;11980.41
12.11.2014;11970.8;11970.8;11970.8;11970.8
13.11.2014;11789.79;11789.79;11789.79;11789.79
14.11.2014;11864.01;11864.01;11864.01;11864.01
17.11.2014;11912.89;11912.89;11912.89;11912.89
18.11.2014;12009.59;12009.59;12009.59;12009.59
19.11.2014;11990.56;11990.56;11990.56;11990.56
20.11.2014;12100.22;12100.22;12100.22;12100.22
21.11.2014;12155.2;12155.2;12155.2;12155.2
24.11.2014;12106.66;12106.66;12106.66;12106.66
25.11.2014;12098.8;12098.8;12098.8;12098.8
26.11.2014;12165.23;12165.23;12165.23;12165.23
27.11.2014;12128.75;12128.75;12128.75;12128.75
28.11.2014;12138.09;12138.09;12138.09;12138.09
01.12.2014;12497.24;12497.24;12497.24;12497.24
02.12.2014;12546.1;12546.1;12546.1;12546.1
03.12.2014;12700.36;12700.36;12700.36;12700.36
04.12.2014;12533.58;12533.58;12533.58;12533.58
05.12.2014;12094.1;12094.1;12094.1;12094.1
08.12.2014;11725.16;11725.16;11725.16;11725.16
09.12.2014;11674.14;11674.14;11674.14;11674.14
10.12.2014;11728.83;11728.83;11728.83;11728.83
11.12.2014;11455.79;11455.79;11455.79;11455.79
12.12.2014;11480.37;11480.37;11480.37;11480.37
15.12.2014;11156.2;11156.2;11156.2;11156.2
16.12.2014;11346.95;11346.95;11346.95;11346.95
17.12.2014;11040.67;11040.67;11040.67;11040.67
18.12.2014;11580.87;11580.87;11580.87;11580.87
19.12.2014;11411.51;11411.51;11411.51;11411.51
22.12.2014;11382.83;11382.83;11382.83;11382.83
23.12.2014;11057.97;11057.97;11057.97;11057.97
24.12.2014;11094.91;11094.91;11094.91;11094.91
25.12.2014;11205.75;11205.75;11205.75;11205.75
26.12.2014;11289.08;11289.08;11289.08;11289.08
29.12.2014;11417.33;11417.33;11417.33;11417.33
30.12.2014;11083.2;11083.2;11083.2;11083.2
05.01.2015;11406.83;11406.83;11406.83;11406.83
06.01.2015;11775.26;11775.26;11775.26;11775.26
08.01.2015;12403.46;12403.46;12403.46;12403.46
09.01.2015;12084.02;12084.02;12084.02;12084.02
12.01.2015;12056.46;12056.46;12056.46;12056.46
13.01.2015;12202.53;12202.53;12202.53;12202.53
14.01.2015;12362.3;12362.3;12362.3;12362.3
15.01.2015;12434.25;12434.25;12434.25;12434.25
16.01.2015;12690.36;12690.36;12690.36;12690.36
19.01.2015;12545.76;12545.76;12545.76;12545.76
20.01.2015;12483.73;12483.73;12483.73;12483.73
21.01.2015;12890.66;12890.66;12890.66;12890.66
22.01.2015;13280.54;13280.54;13280.54;13280.54
23.01.2015;13326.93;13326.93;13326.93;13326.93
26.01.2015;13060.42;13060.42;13060.42;13060.42
27.01.2015;13340.25;13340.25;13340.25;13340.25
28.01.2015;13099.99;13099.99;13099.99;13099.99
29.01.2015;13009.51;13009.51;13009.51;13009.51
30.01.2015;13049.39;13049.39;13049.39;13049.39
02.02.2015;12873.18;12873.18;12873.18;12873.18
03.02.2015;13116.01;13116.01;13116.01;13116.01
04.02.2015;13107.78;13107.78;13107.78;13107.78
05.02.2015;13472.43;13472.43;13472.43;13472.43
06.02.2015;13952.32;13952.32;13952.32;13952.32
09.02.2015;13874.87;13874.87;13874.87;13874.87
10.02.2015;13837.82;13837.82;13837.82;13837.82
11.02.2015;14024.52;14024.52;14024.52;14024.52
12.02.2015;14368.75;14368.75;14368.75;14368.75
13.02.2015;14679.19;14679.19;14679.19;14679.19
16.02.2015;14344.02;14344.02;14344.02;14344.02
17.02.2015;14296.61;14296.61;14296.61;14296.61
18.02.2015;14410.66;14410.66;14410.66;14410.66
19.02.2015;14334.75;14334.75;14334.75;14334.75
20.02.2015;14279.03;14279.03;14279.03;14279.03
24.02.2015;14112.51;14112.51;14112.51;14112.51
25.02.2015;13883.63;13883.63;13883.63;13883.63
26.02.2015;14024.2;14024.2;14024.2;14024.2
27.02.2015;14012.18;14012.18;14012.18;14012.18
02.03.2015;14220.04;14220.04;14220.04;14220.04
03.03.2015;14413.91;14413.91;14413.91;14413.91
04.03.2015;13993.27;13993.27;13993.27;13993.27
05.03.2015;14017.17;14017.17;14017.17;14017.17
06.03.2015;13752.01;13752.01;13752.01;13752.01
10.03.2015;13230.11;13230.11;13230.11;13230.11
11.03.2015;13274.95;13274.95;13274.95;13274.95
12.03.2015;13213.68;13213.68;13213.68;13213.68
13.03.2015;12902.07;12902.07;12902.07;12902.07
16.03.2015;12738.1;12738.1;12738.1;12738.1
17.03.2015;12734.79;12734.79;12734.79;12734.79
18.03.2015;12919.54;12919.54;12919.54;12919.54
19.03.2015;12724.27;12724.27;12724.27;12724.27
20.03.2015;12919.38;12919.38;12919.38;12919.38
23.03.2015;12701.86;12701.86;12701.86;12701.86
24.03.2015;12834.46;12834.46;12834.46;12834.46
25.03.2015;12815.21;12815.21;12815.21;12815.21
26.03.2015;12526.33;12526.33;12526.33;12526.33
27.03.2015;12434.44;12434.44;12434.44;12434.44
30.03.2015;12772.98;12772.98;12772.98;12772.98
31.03.2015;12886.42;12886.42;12886.42;12886.42
01.04.2015;13196.42;13196.42;13196.42;13196.42
02.04.2015;13347.43;13347.43;13347.43;13347.43
03.04.2015;13367.12;13367.12;13367.12;13367.12
06.04.2015;13525.72;13525.72;13525.72;13525.72
07.04.2015;13485.82;13485.82;13485.82;13485.82
08.04.2015;13400.15;13400.15;13400.15;13400.15
09.04.2015;13306.87;13306.87;13306.87;13306.87
10.04.2015;13215;13215;13215;13215
13.04.2015;13396.28;13396.28;13396.28;13396.28
14.04.2015;13123.03;13123.03;13123.03;13123.03
15.04.2015;13378.42;13378.42;13378.42;13378.42
16.04.2015;13447.94;13447.94;13447.94;13447.94
17.04.2015;13177.53;13177.53;13177.53;13177.53
20.04.2015;13413.9;13413.9;13413.9;13413.9
21.04.2015;13632.66;13632.66;13632.66;13632.66
22.04.2015;13343.25;13343.25;13343.25;13343.25
23.04.2015;13237.41;13237.41;13237.41;13237.41
24.04.2015;13422.34;13422.34;13422.34;13422.34
27.04.2015;13359.92;13359.92;13359.92;13359.92
28.04.2015;13386.34;13386.34;13386.34;13386.34
29.04.2015;13329.67;13329.67;13329.67;13329.67
30.04.2015;13475.72;13475.72;13475.72;13475.72
05.05.2015;13756.26;13756.26;13756.26;13756.26
06.05.2015;13703.67;13703.67;13703.67;13703.67
07.05.2015;13484.66;13484.66;13484.66;13484.66
08.05.2015;13668.84;13668.84;13668.84;13668.84
12.05.2015;13615.93;13615.93;13615.93;13615.93
13.05.2015;13435.56;13435.56;13435.56;13435.56
14.05.2015;13394.7;13394.7;13394.7;13394.7
15.05.2015;13523.77;13523.77;13523.77;13523.77
18.05.2015;13412.92;13412.92;13412.92;13412.92
19.05.2015;13246.22;13246.22;13246.22;13246.22
20.05.2015;13052.7;13052.7;13052.7;13052.7
21.05.2015;13243.52;13243.52;13243.52;13243.52
22.05.2015;13359.39;13359.39;13359.39;13359.39
25.05.2015;13263.94;13263.94;13263.94;13263.94
26.05.2015;13241.44;13241.44;13241.44;13241.44
27.05.2015;13330.15;13330.15;13330.15;13330.15
28.05.2015;13289.71;13289.71;13289.71;13289.71
29.05.2015;12866.73;12866.73;12866.73;12866.73
01.06.2015;12925.64;12925.64;12925.64;12925.64
02.06.2015;13149.6;13149.6;13149.6;13149.6
03.06.2015;13049.82;13049.82;13049.82;13049.82
04.06.2015;13126.25;13126.25;13126.25;13126.25
05.06.2015;13240.6;13240.6;13240.6;13240.6
08.06.2015;13183.4;13183.4;13183.4;13183.4
09.06.2015;13348.7;13348.7;13348.7;13348.7
10.06.2015;13269.22;13269.22;13269.22;13269.22
11.06.2015;13288.48;13288.48;13288.48;13288.48
15.06.2015;13327.05;13327.05;13327.05;13327.05
16.06.2015;13440.44;13440.44;13440.44;13440.44
17.06.2015;13395.9;13395.9;13395.9;13395.9
18.06.2015;13363.5;13363.5;13363.5;13363.5
19.06.2015;13394.15;13394.15;13394.15;13394.15
22.06.2015;13474.07;13474.07;13474.07;13474.07
23.06.2015;13340.74;13340.74;13340.74;13340.74
24.06.2015;13292.77;13292.77;13292.77;13292.77
25.06.2015;13118.12;13118.12;13118.12;13118.12
26.06.2015;13243.31;13243.31;13243.31;13243.31
29.06.2015;13165.9;13165.9;13165.9;13165.9
30.06.2015;13351.73;13351.73;13351.73;13351.73
01.07.2015;13213.67;13213.67;13213.67;13213.67
02.07.2015;13236.56;13236.56;13236.56;13236.56
03.07.2015;13156.35;13156.35;13156.35;13156.35
06.07.2015;13109.07;13109.07;13109.07;13109.07
07.07.2015;13061.26;13061.26;13061.26;13061.26
08.07.2015;12889.3;12889.3;12889.3;12889.3
09.07.2015;13041.35;13041.35;13041.35;13041.35
10.07.2015;13115.81;13115.81;13115.81;13115.81
13.07.2015;13341.94;13341.94;13341.94;13341.94
14.07.2015;13386.26;13386.26;13386.26;13386.26
15.07.2015;13541.1;13541.1;13541.1;13541.1
16.07.2015;13643.47;13643.47;13643.47;13643.47
17.07.2015;13620.75;13620.75;13620.75;13620.75
20.07.2015;13405.49;13405.49;13405.49;13405.49
21.07.2015;13490.16;13490.16;13490.16;13490.16
22.07.2015;13494.56;13494.56;13494.56;13494.56
23.07.2015;13321.84;13321.84;13321.84;13321.84
24.07.2015;13152.08;13152.08;13152.08;13152.08
27.07.2015;13070.53;13070.53;13070.53;13070.53
28.07.2015;13235.79;13235.79;13235.79;13235.79
29.07.2015;13409.6;13409.6;13409.6;13409.6
30.07.2015;13521.04;13521.04;13521.04;13521.04
31.07.2015;13799.88;13799.88;13799.88;13799.88
03.08.2015;13742.1;13742.1;13742.1;13742.1
04.08.2015;13843.96;13843.96;13843.96;13843.96
05.08.2015;14002.93;14002.93;14002.93;14002.93
06.08.2015;13829.37;13829.37;13829.37;13829.37
07.08.2015;13947.11;13947.11;13947.11;13947.11
10.08.2015;14043.87;14043.87;14043.87;14043.87
11.08.2015;13997.11;13997.11;13997.11;13997.11
12.08.2015;13998.55;13998.55;13998.55;13998.55
13.08.2015;14050.9;14050.9;14050.9;14050.9
14.08.2015;14129.96;14129.96;14129.96;14129.96
17.08.2015;14091.7;14091.7;14091.7;14091.7
18.08.2015;13938.57;13938.57;13938.57;13938.57
19.08.2015;13796.36;13796.36;13796.36;13796.36
20.08.2015;13985.56;13985.56;13985.56;13985.56
21.08.2015;13689.97;13689.97;13689.97;13689.97
24.08.2015;13452.92;13452.92;13452.92;13452.92
25.08.2015;13674.1;13674.1;13674.1;13674.1
26.08.2015;13706.85;13706.85;13706.85;13706.85
27.08.2015;14027.23;14027.23;14027.23;14027.23
28.08.2015;14235.03;14235.03;14235.03;14235.03
31.08.2015;14346.91;14346.91;14346.91;14346.91
01.09.2015;14018.15;14018.15;14018.15;14018.15
02.09.2015;13957.19;13957.19;13957.19;13957.19
03.09.2015;14142.51;14142.51;14142.51;14142.51
04.09.2015;14033.98;14033.98;14033.98;14033.98
07.09.2015;14064.51;14064.51;14064.51;14064.51
08.09.2015;14185.71;14185.71;14185.71;14185.71
09.09.2015;14248.19;14248.19;14248.19;14248.19
10.09.2015;14186.5;14186.5;14186.5;14186.5
11.09.2015;14172.8;14172.8;14172.8;14172.8
14.09.2015;14267.48;14267.48;14267.48;14267.48
15.09.2015;14155.92;14155.92;14155.92;14155.92
16.09.2015;14295.53;14295.53;14295.53;14295.53
17.09.2015;14266.77;14266.77;14266.77;14266.77
18.09.2015;14096.87;14096.87;14096.87;14096.87
21.09.2015;13996.27;13996.27;13996.27;13996.27
22.09.2015;13691.43;13691.43;13691.43;13691.43
23.09.2015;13487.02;13487.02;13487.02;13487.02
24.09.2015;13334.12;13334.12;13334.12;13334.12
25.09.2015;13499.78;13499.78;13499.78;13499.78
28.09.2015;13311.95;13311.95;13311.95;13311.95
29.09.2015;13450.26;13450.26;13450.26;13450.26
30.09.2015;13532.62;13532.62;13532.62;13532.62
01.10.2015;13390.89;13390.89;13390.89;13390.89
02.10.2015;13261.58;13261.58;13261.58;13261.58
05.10.2015;13621.42;13621.42;13621.42;13621.42
06.10.2015;13781.05;13781.05;13781.05;13781.05
07.10.2015;13872.96;13872.96;13872.96;13872.96
08.10.2015;13978.32;13978.32;13978.32;13978.32
09.10.2015;14335.88;14335.88;14335.88;14335.88
12.10.2015;14179.71;14179.71;14179.71;14179.71
13.10.2015;14257.64;14257.64;14257.64;14257.64
14.10.2015;14277.06;14277.06;14277.06;14277.06
15.10.2015;14366.34;14366.34;14366.34;14366.34
16.10.2015;14215.15;14215.15;14215.15;14215.15
19.10.2015;14203.02;14203.02;14203.02;14203.02
20.10.2015;14248.46;14248.46;14248.46;14248.46
21.10.2015;14124.52;14124.52;14124.52;14124.52
22.10.2015;14139.89;14139.89;14139.89;14139.89
23.10.2015;14246.84;14246.84;14246.84;14246.84
26.10.2015;14109.09;14109.09;14109.09;14109.09
27.10.2015;14214.17;14214.17;14214.17;14214.17
28.10.2015;14211.34;14211.34;14211.34;14211.34
29.10.2015;14033.83;14033.83;14033.83;14033.83
30.10.2015;14045.84;14045.84;14045.84;14045.84
02.11.2015;14268.56;14268.56;14268.56;14268.56
03.11.2015;14536.21;14536.21;14536.21;14536.21
05.11.2015;14563.05;14563.05;14563.05;14563.05
06.11.2015;14452.96;14452.96;14452.96;14452.96
09.11.2015;14430.01;14430.01;14430.01;14430.01
10.11.2015;14402.45;14402.45;14402.45;14402.45
11.11.2015;14356.37;14356.37;14356.37;14356.37
12.11.2015;14360.72;14360.72;14360.72;14360.72
13.11.2015;14275.86;14275.86;14275.86;14275.86
16.11.2015;14373.58;14373.58;14373.58;14373.58
17.11.2015;14781.06;14781.06;14781.06;14781.06
18.11.2015;14990.24;14990.24;14990.24;14990.24
19.11.2015;15001.25;15001.25;15001.25;15001.25
20.11.2015;15141.61;15141.61;15141.61;15141.61
23.11.2015;15495.91;15495.91;15495.91;15495.91
24.11.2015;14986.99;14986.99;14986.99;14986.99
25.11.2015;15180.37;15180.37;15180.37;15180.37
26.11.2015;15122.42;15122.42;15122.42;15122.42
27.11.2015;14830.04;14830.04;14830.04;14830.04
30.11.2015;14591.39;14591.39;14591.39;14591.39
01.12.2015;14613.69;14613.69;14613.69;14613.69
02.12.2015;14584.07;14584.07;14584.07;14584.07
03.12.2015;14736.99;14736.99;14736.99;14736.99
04.12.2015;14451.6;14451.6;14451.6;14451.6
07.12.2015;14317.75;14317.75;14317.75;14317.75
08.12.2015;14134.4;14134.4;14134.4;14134.4
09.12.2015;14266.66;14266.66;14266.66;14266.66
10.12.2015;14266.84;14266.84;14266.84;14266.84
11.12.2015;14148.98;14148.98;14148.98;14148.98
14.12.2015;14054.01;14054.01;14054.01;14054.01
15.12.2015;14335.25;14335.25;14335.25;14335.25
16.12.2015;14435.44;14435.44;14435.44;14435.44
17.12.2015;14661.75;14661.75;14661.75;14661.75
18.12.2015;14123.91;14123.91;14123.91;14123.91
21.12.2015;14093.53;14093.53;14093.53;14093.53
22.12.2015;14170.96;14170.96;14170.96;14170.96
23.12.2015;14436.18;14436.18;14436.18;14436.18
24.12.2015;14384.13;14384.13;14384.13;14384.13
25.12.2015;14310.17;14310.17;14310.17;14310.17
28.12.2015;14279.91;14279.91;14279.91;14279.91
29.12.2015;14589.6;14589.6;14589.6;14589.6
30.12.2015;14563.54;14563.54;14563.54;14563.54
04.01.2016;14327.57;14327.57;14327.57;14327.57
05.01.2016;14501.15;14501.15;14501.15;14501.15
06.01.2016;14440.13;14440.13;14440.13;14440.13
11.01.2016;13868.61;13868.61;13868.61;13868.61
12.01.2016;13948.22;13948.22;13948.22;13948.22
13.01.2016;13895.96;13895.96;13895.96;13895.96
14.01.2016;13870.81;13870.81;13870.81;13870.81
15.01.2016;13267.38;13267.38;13267.38;13267.38
18.01.2016;13390.01;13390.01;13390.01;13390.01
19.01.2016;13594.91;13594.91;13594.91;13594.91
20.01.2016;13473.59;13473.59;13473.59;13473.59
21.01.2016;13876.4;13876.4;13876.4;13876.4
22.01.2016;14246.1;14246.1;14246.1;14246.1
25.01.2016;14244.78;14244.78;14244.78;14244.78
26.01.2016;14129.96;14129.96;14129.96;14129.96
27.01.2016;14496.76;14496.76;14496.76;14496.76
28.01.2016;14748.87;14748.87;14748.87;14748.87
29.01.2016;14879.87;14879.87;14879.87;14879.87
01.02.2016;14738.46;14738.46;14738.46;14738.46
02.02.2016;14591.6;14591.6;14591.6;14591.6
03.02.2016;14462.22;14462.22;14462.22;14462.22
04.02.2016;14854.15;14854.15;14854.15;14854.15
05.02.2016;14788.06;14788.06;14788.06;14788.06
08.02.2016;14460.64;14460.64;14460.64;14460.64
09.02.2016;14263.45;14263.45;14263.45;14263.45
10.02.2016;14329.42;14329.42;14329.42;14329.42
11.02.2016;14164.08;14164.08;14164.08;14164.08
12.02.2016;14294.19;14294.19;14294.19;14294.19
15.02.2016;14416.3;14416.3;14416.3;14416.3
16.02.2016;14541.28;14541.28;14541.28;14541.28
