<DATE>,<TIME>,<LAST>,<VOL>,<ID>,<OPER>
20161221,000000,410.7800000,410.9800000,410.5300000,410.5500000,8183679122
20161222,000000,410.6400000,411.1200000,410.3300000,410.9200000,11190969286
20161223,000000,409.5100000,411.5500000,409.5100000,411.5300000,13545987724
20161226,000000,411.9200000,411.9200000,411.2800000,411.3800000,4275122727
20161227,000000,411.5100000,412.0200000,411.4500000,411.9300000,7539659926
20161228,000000,412.0600000,412.4800000,411.7600000,412.3500000,16500786905
20161229,000000,412.6200000,413.6800000,412.5800000,413.5600000,6055183653
20161230,000000,413.7800000,414.6700000,413.5500000,413.5800000,2869938144
20170103,000000,414.1000000,414.4300000,413.6900000,414.4200000,83155693
20170104,000000,414.5100000,415.8000000,414.5100000,415.7600000,23135106
20170105,000000,415.5800000,416.0600000,415.5000000,415.9000000,32774006
20170106,000000,415.4400000,416.4700000,415.4400000,416.4100000,85103945
20170109,000000,416.7100000,417.1200000,415.8400000,417.1200000,6251804317
20170110,000000,417.4900000,418.3300000,417.4900000,418.3300000,20756161885
20170111,000000,418.4600000,418.8100000,417.8900000,418.6100000,17934825462
20170112,000000,419.3600000,419.7700000,419.3600000,419.7700000,-459802046
20170113,000000,419.8200000,420.1900000,419.6800000,420.1700000,12631069773
20170116,000000,420.4200000,420.4200000,420.0000000,420.0000000,5162705466
20170117,000000,420.0900000,420.5900000,420.0900000,420.5900000,17275770411
20170118,000000,420.6100000,420.7100000,420.2100000,420.3100000,10785285234
20170119,000000,420.3600000,420.5100000,419.4400000,419.6800000,19497701261
20170120,000000,420.1600000,420.4300000,419.9100000,420.0600000,10765847071
20170123,000000,420.3700000,420.4400000,420.1800000,420.2200000,6869010710
20170124,000000,420.3600000,420.4600000,419.8200000,419.8200000,11287870738
20170125,000000,419.9000000,420.0300000,418.6600000,418.6600000,18903658013
20170126,000000,418.6500000,418.6700000,416.6500000,416.6900000,27262608359
20170127,000000,416.8700000,418.2600000,416.3500000,418.2400000,22801831114
20170130,000000,419.1700000,419.1700000,419.0300000,419.0700000,-17942799715
20170131,000000,419.1600000,419.2100000,418.2100000,419.1900000,16537004159
20170201,000000,419.2700000,419.7800000,419.1500000,419.6700000,10931327325
20170202,000000,419.7200000,420.5600000,419.7200000,420.5000000,21120814901
20170203,000000,420.6600000,421.1400000,420.3600000,420.3600000,17010550474
20170206,000000,420.6700000,420.7000000,419.9300000,420.4300000,6716248947
20170207,000000,420.6400000,420.8100000,419.7300000,419.7300000,7119006331
20170208,000000,420.0600000,420.1900000,419.6000000,419.7000000,7833601352
20170209,000000,419.8200000,420.2100000,419.8200000,420.0400000,6944712571
20170210,000000,419.9700000,420.6000000,419.8200000,420.5400000,9393522604
20170213,000000,420.7500000,421.2100000,420.3600000,421.1000000,5105000999
20170214,000000,421.2300000,421.2600000,420.6900000,421.1000000,4063685041
20170215,000000,421.2300000,421.2600000,420.1900000,420.1900000,19288467355
20170216,000000,420.2000000,420.5700000,419.5000000,419.5000000,14735470166
20170217,000000,419.5700000,419.5800000,418.3000000,418.3400000,10398266451
20170220,000000,418.6400000,419.2300000,418.5000000,418.8700000,6611171292
20170221,000000,418.9400000,419.2600000,418.3700000,419.1500000,5545962874
20170222,000000,419.3300000,419.3500000,418.7100000,418.7800000,13390319891
20170224,000000,419.0300000,419.5500000,418.7500000,419.3800000,9594631
20170228,000000,419.2800000,419.2800000,418.4700000,418.5400000,6425932116
20170301,000000,418.7300000,418.9300000,417.9100000,418.8900000,18768252498
20170302,000000,419.0700000,419.1300000,418.1200000,418.1200000,11562389547
20170303,000000,418.3400000,418.9200000,418.2500000,418.9200000,19947084172
20170306,000000,419.5400000,420.1800000,419.1600000,420.0500000,6185983575
20170307,000000,420.2800000,420.5200000,419.6400000,420.5200000,2964975030
20170309,000000,420.4300000,420.5200000,419.3700000,420.1900000,12209993299
20170310,000000,420.4700000,421.3500000,420.1600000,421.2800000,13367013747
20170313,000000,421.6000000,422.0600000,420.9800000,421.9900000,10546831927
20170314,000000,422.1100000,422.3700000,421.9800000,422.3200000,9702768683
20170315,000000,422.3900000,423.3500000,422.0300000,423.3400000,13672645041
20170316,000000,423.8200000,424.5300000,423.7100000,424.5300000,51053176183
20170317,000000,424.6100000,424.9400000,424.2200000,424.9400000,25356204515
20170320,000000,425.2700000,425.9800000,425.2700000,425.7100000,12176694751
20170321,000000,425.7800000,425.9900000,425.5000000,425.8300000,19280601469
20170322,000000,425.9300000,426.0300000,424.9900000,425.0100000,14704541136
20170323,000000,425.0900000,425.6600000,425.0900000,425.4300000,16825273120
20170324,000000,425.7400000,426.2800000,425.5600000,426.0900000,16408696434
20170327,000000,426.3000000,426.3700000,425.2400000,426.3600000,16016752898
20170328,000000,426.4100000,426.6400000,426.1600000,426.4900000,8806460538
20170329,000000,427.1800000,427.1800000,426.3700000,426.4600000,8393156029
20170330,000000,426.7200000,427.6100000,426.7200000,427.6100000,15294517795
20170331,000000,427.6700000,428.2000000,427.4600000,427.4700000,9627803433
20170403,000000,428.0800000,428.2800000,427.4800000,427.5000000,3867538004
20170404,000000,427.5400000,427.6100000,427.0300000,427.2100000,7623370121
20170405,000000,427.4700000,428.5800000,427.4700000,428.4200000,22731274090
20170406,000000,428.6100000,428.9300000,428.1000000,428.8900000,13823961186
20170407,000000,429.0900000,429.0900000,427.5100000,428.3000000,13148352131
20170410,000000,428.8200000,428.8200000,427.2600000,427.2900000,6765478548
20170411,000000,427.3100000,427.8800000,427.2100000,427.2800000,15341447245
20170412,000000,427.5300000,427.5300000,426.6400000,426.6400000,7823092617
20170413,000000,427.1800000,427.3600000,426.8900000,427.1500000,21865642974
20170414,000000,427.2700000,428.3000000,427.2700000,427.9600000,6688648405
20170417,000000,428.2700000,428.4200000,427.8900000,428.4200000,5558609499
20170418,000000,428.5900000,428.7600000,428.1800000,428.2900000,9591986264
20170419,000000,428.4600000,429.2000000,428.0100000,428.4400000,17154151942
20170420,000000,429.3000000,430.0600000,428.7700000,430.0500000,18134204473
20170421,000000,430.0600000,432.0300000,430.0600000,432.0300000,21726041121
20170424,000000,432.5800000,434.3000000,432.4300000,433.9000000,9533581726
20170425,000000,434.1500000,434.2500000,433.0800000,433.4500000,8317418057
20170426,000000,433.5600000,433.5600000,432.9600000,433.3000000,7579503168
20170427,000000,433.4200000,433.4500000,433.0800000,433.1700000,4902727664
20170428,000000,433.4300000,434.7900000,433.3000000,434.7600000,13274347189
20170502,000000,435.1100000,435.5300000,434.8000000,435.4500000,3751724559
20170503,000000,435.5500000,435.9100000,435.2300000,435.7100000,8185648533
20170504,000000,435.8700000,435.8700000,434.6900000,434.6900000,7419015322
20170505,000000,434.5500000,434.6000000,432.6900000,433.0200000,15555988663
20170510,000000,433.3100000,434.9300000,432.6900000,434.6700000,9341269271
20170511,000000,436.3700000,436.5600000,436.3300000,436.3500000,11832925698
20170512,000000,436.5800000,436.8100000,436.2200000,436.7900000,17819534587
20170515,000000,437.1100000,437.6000000,437.0200000,437.3500000,7546210295
20170516,000000,437.4800000,437.9100000,437.2000000,437.2000000,12139220559
20170517,000000,437.0500000,437.6000000,436.6100000,436.6100000,5938656784
20170518,000000,436.7000000,436.7000000,435.2300000,435.5300000,7586060112
20170519,000000,435.6100000,437.2200000,435.6100000,437.1900000,6491953114
20170522,000000,437.5600000,438.1700000,437.2700000,438.0400000,10080936319
20170523,000000,438.2500000,438.2500000,437.7100000,438.0400000,6010748897
20170524,000000,438.2300000,438.6700000,437.5100000,437.5300000,13450270825
20170525,000000,437.8300000,438.2500000,437.3700000,437.3800000,4080508018
20170526,000000,437.4900000,437.4900000,436.3000000,436.4400000,13632652672
20170529,000000,436.8100000,437.1200000,436.4600000,437.0700000,1234938866
20170530,000000,438.0100000,438.0200000,436.7700000,436.8600000,3845973755
20170531,000000,437.2800000,437.2800000,436.2400000,436.6700000,14077698081
20170601,000000,436.6400000,437.6500000,436.6400000,437.4300000,15827936587
20170602,000000,438.0000000,438.1000000,437.3100000,438.0800000,10220913987
20170605,000000,438.3000000,438.6300000,437.8200000,438.4500000,5670426624
20170606,000000,438.4300000,438.8100000,438.3600000,438.4400000,6255242492
20170607,000000,438.7000000,438.9600000,438.1900000,438.8100000,9433297823
20170608,000000,438.8600000,438.8800000,438.3500000,438.4000000,10739019648
20170609,000000,438.3600000,439.1200000,438.2800000,439.1100000,4806614834
20170613,000000,439.4800000,439.8300000,439.3800000,439.8300000,7926624312
20170614,000000,440.0200000,440.0700000,439.3500000,439.4900000,19413692133
20170615,000000,439.6000000,439.6000000,438.3400000,438.3400000,26393882782
20170616,000000,438.4700000,438.4700000,437.1100000,437.1100000,26652498963
20170619,000000,437.2600000,437.5300000,435.6400000,435.7800000,26546997930
20170620,000000,435.9400000,436.4700000,435.6900000,435.9200000,29083033678
20170621,000000,435.9200000,436.4300000,435.7200000,436.4200000,17079825089
20170622,000000,436.4000000,437.1900000,435.9300000,437.1600000,24054768066
20170623,000000,437.2800000,438.2400000,436.8300000,438.2000000,8231205944
20170626,000000,438.4500000,439.5400000,438.4000000,439.2700000,13119833671
20170627,000000,439.3000000,439.4900000,438.9100000,438.9500000,17277492764
20170628,000000,438.9400000,438.9400000,438.2200000,438.3500000,11578635531
20170629,000000,438.5000000,439.3800000,438.4700000,438.7600000,17695601393
20170630,000000,438.8900000,439.0500000,438.1900000,438.7300000,5427354336
20170703,000000,439.1300000,439.6700000,439.0400000,439.0500000,3451673762
20170704,000000,439.1600000,439.4800000,438.9700000,439.2800000,2028396390
20170705,000000,439.3600000,439.3600000,438.2700000,438.2700000,19305939232
20170706,000000,438.2800000,438.3500000,437.1300000,437.2500000,22544795088
20170707,000000,437.3300000,437.5400000,436.2800000,436.5500000,21391192905
20170710,000000,436.8500000,437.5600000,436.8500000,437.4600000,7131775065
20170711,000000,437.7500000,437.7700000,436.9400000,437.0000000,9131607760
20170712,000000,437.1400000,437.8400000,436.9200000,437.8400000,17665610586
20170713,000000,437.8200000,438.6000000,437.7700000,438.4100000,9325347205
20170714,000000,438.4400000,439.3100000,438.3500000,439.3100000,17118786084
20170717,000000,439.6000000,440.0900000,439.5100000,439.8400000,6825793143
20170718,000000,439.9100000,439.9100000,439.4700000,439.8100000,9761399577
20170719,000000,439.9000000,440.6300000,439.7100000,439.7100000,9571487355
20170720,000000,439.9300000,439.9400000,439.4500000,439.8300000,16267445382
20170721,000000,439.9700000,441.0900000,439.9700000,440.6600000,19477299766
20170724,000000,440.8900000,440.8900000,438.9700000,438.9700000,17316525895
20170725,000000,439.0900000,439.1600000,438.6900000,439.1100000,13425152076
20170726,000000,439.3400000,439.6800000,438.9800000,439.6800000,11853333042
20170727,000000,439.7800000,440.7100000,439.6000000,440.7100000,10511610119
20170728,000000,440.8000000,441.2700000,440.6800000,440.6800000,10918637762
20170731,000000,440.9300000,440.9300000,440.3100000,440.6800000,6740392673
20170801,000000,440.7900000,441.0200000,440.6300000,440.8000000,5934431115
20170802,000000,440.9800000,441.4000000,440.4000000,440.5900000,18186521489
20170803,000000,440.6500000,441.2300000,440.5300000,441.2300000,24527808159
20170804,000000,441.4600000,442.4100000,441.4600000,442.4100000,16581554084
20170807,000000,442.7100000,443.4100000,442.7000000,443.1300000,7666484372
20170808,000000,443.1100000,443.2600000,442.7200000,442.7200000,7214912501
20170809,000000,442.9500000,442.9800000,442.6500000,442.7900000,2332384348
20170810,000000,442.8600000,443.4000000,442.5700000,443.3500000,9271869725
20170811,000000,443.1500000,443.1500000,442.2100000,443.1400000,6313451298
20170814,000000,443.3600000,444.1500000,443.1300000,444.1100000,7803496664
20170815,000000,444.1300000,444.7600000,443.9600000,443.9700000,15277965478
20170816,000000,444.3400000,444.4700000,443.8700000,444.1800000,15251034579
20170817,000000,444.2000000,444.6000000,444.0900000,444.5100000,21507056072
20170818,000000,444.6800000,444.8900000,444.4900000,444.7300000,4103445308
20170821,000000,445.0700000,445.2900000,444.7500000,445.0100000,9071736689
20170822,000000,445.2800000,445.2800000,445.0200000,445.0500000,10954408035
20170823,000000,445.1800000,445.3700000,445.0500000,445.3500000,6086309580
20170824,000000,445.4300000,445.5400000,445.2200000,445.4100000,11497303874
20170825,000000,445.4700000,445.6400000,445.3900000,445.4100000,7607886950
20170828,000000,445.5900000,445.9900000,445.3900000,445.7500000,2956946667
20170829,000000,445.6800000,445.6800000,445.2500000,445.2500000,11736864726
20170830,000000,445.3500000,445.7500000,445.1700000,445.7200000,17808693331
20170831,000000,445.8900000,446.6000000,445.7100000,446.6000000,20933493459
20170901,000000,446.6700000,448.0900000,446.6700000,448.0700000,28255377247
20170904,000000,448.4300000,448.9900000,448.2900000,448.5300000,2577050222
20170905,000000,448.5400000,449.2500000,448.3500000,449.2500000,33343205613
20170906,000000,449.4400000,451.1300000,449.4400000,451.1100000,27894828837
20170907,000000,451.1300000,451.7200000,451.0600000,451.6400000,22507618765
20170908,000000,451.6100000,451.9000000,451.5700000,451.7100000,14128888914
20170911,000000,451.9000000,451.9800000,451.6600000,451.8700000,5466732127
20170912,000000,451.9400000,452.0400000,451.6000000,451.6100000,11760309344
20170913,000000,451.7800000,451.9800000,451.4400000,451.6200000,19141994289
20170914,000000,451.7900000,452.1200000,451.7300000,451.9200000,20066046200
20170915,000000,451.8800000,452.1800000,451.5600000,452.1800000,28519472866
20170918,000000,452.5000000,452.8500000,452.0600000,452.0600000,16963723381
20170919,000000,452.1100000,452.2000000,451.7500000,451.8000000,11048760073
20170920,000000,451.8800000,452.4100000,451.8100000,452.3800000,10173155842
20170921,000000,452.5500000,452.9400000,452.1200000,452.1700000,10129077791
20170922,000000,452.4700000,452.6700000,452.3500000,452.4700000,7584058118
20170925,000000,453.0200000,453.5900000,452.5300000,452.5300000,11944686609
20170926,000000,452.6400000,452.8100000,451.9200000,451.9400000,18601402974
20170927,000000,452.0800000,452.1300000,450.4500000,450.5600000,40884425734
20170928,000000,450.6800000,451.7800000,450.6300000,451.7800000,38184089482
20170929,000000,451.6500000,452.6300000,451.4900000,452.4400000,21135309815
20171002,000000,452.6800000,452.8200000,452.3100000,452.3300000,14829269710
20171003,000000,452.3700000,452.7100000,452.2500000,452.3000000,13163690492
20171004,000000,452.3600000,453.0000000,452.2000000,452.9800000,24368923740
20171005,000000,453.0200000,454.0400000,453.0200000,453.9900000,16807382098
20171006,000000,454.0200000,454.3000000,453.8300000,453.9400000,15387756509
20171009,000000,453.9500000,454.4500000,453.4600000,453.8400000,4416113929
20171010,000000,453.8900000,454.5000000,453.4200000,454.5000000,18691980032
20171011,000000,454.5600000,455.4700000,454.4500000,455.3500000,29461443981
20171012,000000,455.4100000,456.1900000,455.2900000,456.1400000,36748485429
20171013,000000,456.2400000,456.9900000,456.2100000,456.9900000,18811024962
20171016,000000,457.2400000,457.5600000,457.0100000,457.0100000,26579553537
20171017,000000,457.1900000,457.2200000,456.3900000,456.4900000,13550538263
20171018,000000,456.6000000,457.0600000,456.6000000,457.0500000,41855367911
20171019,000000,457.1000000,457.1600000,456.8500000,457.1600000,11434100760
20171020,000000,457.4200000,457.7000000,456.9300000,457.0400000,22633283805
20171023,000000,457.2700000,457.4700000,456.9200000,457.3100000,4860826202
20171024,000000,457.3300000,457.4800000,457.2100000,457.2100000,15170934722
20171025,000000,457.3200000,457.4000000,457.1000000,457.1800000,16115961240
20171026,000000,457.2700000,457.2700000,456.8300000,457.0800000,14797197825
20171027,000000,457.2000000,457.3400000,456.3000000,456.3000000,30902357127
20171030,000000,456.4600000,457.1400000,456.2600000,457.0100000,10801981626
20171031,000000,457.1100000,457.2700000,456.8400000,456.8500000,14171255710
20171101,000000,457.0200000,457.3000000,456.8800000,457.0900000,17599519707
20171102,000000,457.2300000,457.4400000,457.2200000,457.2300000,17841263752
20171103,000000,457.5200000,457.7600000,457.0800000,457.0800000,12171425517
20171107,000000,457.4100000,457.6600000,457.2600000,457.4100000,15267007677
20171108,000000,457.5300000,457.6100000,456.7200000,456.7800000,22832257904
20171109,000000,456.7600000,456.9200000,456.4700000,456.8700000,10219004562
20171110,000000,456.9600000,457.1900000,456.9400000,456.9400000,29288983161
20171113,000000,457.1800000,457.2000000,456.2500000,456.2500000,13896624167
20171114,000000,456.3600000,456.4600000,455.6300000,455.9800000,13877667383
20171115,000000,456.0700000,456.2200000,455.7500000,456.2200000,10298479011
20171116,000000,456.3000000,456.9000000,456.1100000,456.9000000,22188270602
20171117,000000,457.0000000,457.6000000,456.9800000,457.5600000,9050639913
20171120,000000,457.8400000,458.0600000,457.6500000,457.7100000,7627833652
20171121,000000,457.9000000,458.1000000,457.6000000,457.6900000,7051407238
20171122,000000,457.8000000,458.4500000,457.7900000,458.4400000,16690336874
20171123,000000,458.5000000,459.0300000,458.3800000,458.9800000,21230950155
20171124,000000,459.0800000,459.2200000,458.9400000,459.1200000,7411391742
20171127,000000,459.3800000,459.7300000,459.3300000,459.6400000,6196209464
20171128,000000,460.2400000,460.2900000,459.7600000,460.0900000,20496156820
20171129,000000,460.1300000,460.7700000,460.1300000,460.5000000,17192829338
20171130,000000,460.5800000,460.5800000,459.9700000,460.3100000,16978299976
20171201,000000,460.4100000,460.8200000,460.2700000,460.8000000,11357904992
20171204,000000,461.1400000,461.1400000,460.5900000,460.7400000,16907183266
20171205,000000,460.8300000,461.3100000,460.5400000,461.3100000,12697669220
20171206,000000,461.1600000,461.5400000,460.6100000,461.4400000,10832629321
20171207,000000,461.6700000,461.8200000,461.4800000,461.8100000,7198382023
20171208,000000,461.8700000,462.1200000,461.8700000,462.0300000,5343822561
20171211,000000,462.6000000,462.6000000,462.0800000,462.3800000,4889314874
20171212,000000,462.4300000,462.7200000,462.2400000,462.6400000,17973407378
20171213,000000,462.6800000,462.7300000,462.2400000,462.4600000,8829734083
20171214,000000,462.5800000,462.8600000,462.5300000,462.7000000,13298287252
20171215,000000,462.8000000,463.7400000,462.6100000,463.7200000,9964014777
20171218,000000,463.9800000,464.4600000,463.7600000,464.1900000,16328367660
20171219,000000,464.2300000,464.8000000,464.1200000,464.4800000,19217346349
20171220,000000,464.5600000,465.1800000,464.5500000,465.1500000,21358523899
20171221,000000,465.2500000,465.6200000,465.1700000,465.3300000,15306863239
20171222,000000,465.6300000,465.8600000,465.3400000,465.3800000,13529281538
20171225,000000,465.5500000,466.0700000,465.5100000,465.9300000,3828695433
20171226,000000,466.0300000,466.1700000,465.8400000,465.9300000,13058669735
20171227,000000,466.0400000,466.7100000,465.8500000,466.0400000,27629112468
20171228,000000,466.1200000,466.7200000,465.8400000,466.2400000,17201178406
20171229,000000,466.3800000,467.1400000,466.3800000,466.4900000,4711497170
20180103,000000,467.1400000,467.8500000,467.0800000,467.8500000,24320898
20180104,000000,468.2200000,468.4000000,467.5800000,468.4000000,29831031
20180105,000000,468.5700000,468.7400000,468.5500000,468.6400000,78678696
20180109,000000,468.8300000,469.3800000,467.7300000,469.3500000,23253373088
20180110,000000,469.6000000,470.5300000,469.6000000,470.2900000,18663731047
20180111,000000,470.2300000,470.2300000,469.3900000,469.4300000,8552816076
20180112,000000,469.4800000,470.0300000,469.4600000,470.0300000,21600857609
20180115,000000,470.2700000,471.2400000,470.2700000,471.1000000,17018565220
20180116,000000,471.2200000,471.2200000,470.8600000,470.8600000,11559472406
20180117,000000,470.9100000,470.9600000,470.1700000,470.2300000,21062765808
20180118,000000,470.4000000,470.7300000,470.2800000,470.6600000,28029396558
20180119,000000,470.8600000,471.0500000,470.7900000,470.9600000,10285716099
20180122,000000,471.4600000,471.4600000,470.9400000,471.3400000,4184724863
20180123,000000,471.4300000,471.5700000,471.2500000,471.2500000,13865309178
20180124,000000,471.3200000,472.1700000,471.3000000,471.8400000,25421900347
20180125,000000,471.9100000,473.1700000,471.9000000,472.2400000,27343629646
20180126,000000,472.3500000,472.3500000,471.6600000,471.6800000,13213812867
20180129,000000,472.1300000,472.1700000,471.4800000,471.5000000,9421811240
20180130,000000,471.5000000,473.1200000,471.3800000,473.1200000,51002384325
20180131,000000,473.5900000,474.7700000,473.2800000,474.7200000,38703660122
20180201,000000,474.9200000,475.4800000,474.9200000,475.2100000,37906230114
20180202,000000,475.1700000,475.8600000,475.1100000,475.7500000,33252165434
20180205,000000,476.6500000,476.9100000,475.5400000,476.1900000,29281531567
20180206,000000,476.3600000,476.3600000,475.7400000,475.8400000,33730404443
20180207,000000,475.9600000,477.7200000,475.9600000,477.7200000,50568426497
20180208,000000,478.3800000,478.5000000,477.1400000,477.3300000,27691391016
20180209,000000,477.4400000,477.8200000,477.1300000,477.8200000,21440379139
20180212,000000,478.0800000,478.4700000,478.0500000,478.2400000,13978134861
20180213,000000,478.3600000,478.6400000,478.2600000,478.2600000,13674020940
20180214,000000,478.4600000,478.8900000,478.3600000,478.5800000,26531384702
20180215,000000,478.6400000,479.2500000,478.6400000,479.1900000,45969678792
20180216,000000,479.2800000,480.5700000,479.2800000,480.5700000,49002909993
20180219,000000,480.7700000,481.2300000,480.7300000,481.0500000,15025689855
20180220,000000,481.2800000,481.2800000,480.6800000,480.6800000,29231557819
20180221,000000,480.7800000,481.3300000,480.6400000,481.3300000,21328602099
20180222,000000,481.2400000,481.5500000,481.0000000,481.3800000,25830081130
20180226,000000,481.8100000,483.5200000,481.7900000,483.2800000,16560572952
20180227,000000,483.2200000,483.4500000,482.4800000,482.4800000,35568474047
20180228,000000,482.5900000,483.0000000,482.1900000,482.4100000,16121401082
20180301,000000,482.3100000,482.7200000,482.1400000,482.1400000,27858509529
20180302,000000,482.1700000,482.3200000,481.7500000,481.7500000,9312231670
20180305,000000,481.9000000,482.0600000,481.6300000,482.0500000,12255267984
20180306,000000,482.1400000,482.6400000,482.0300000,482.6400000,9487684998
20180307,000000,482.8100000,483.0200000,482.7200000,483.0200000,10303967199
20180309,000000,483.2100000,483.7800000,483.0800000,483.6900000,169315767
20180312,000000,484.1500000,484.1700000,483.4300000,483.5000000,16963976741
20180313,000000,483.6800000,483.9800000,483.5600000,483.5600000,16304459112
20180314,000000,483.7400000,483.8300000,483.4700000,483.4700000,30732633396
20180315,000000,483.7900000,483.7900000,482.7300000,482.7400000,21597839321
20180316,000000,482.8400000,482.8400000,482.3700000,482.6900000,11909800314
20180319,000000,483.0800000,483.2700000,482.8500000,483.0000000,11207667682
20180320,000000,483.1000000,483.8300000,482.9900000,483.8300000,20709408639
20180321,000000,483.9700000,484.9200000,483.8800000,484.9100000,34723644605
20180322,000000,484.9800000,485.8300000,484.9200000,485.8300000,22584318195
20180323,000000,485.8500000,486.4500000,485.8500000,486.2200000,28297834896
20180326,000000,486.4100000,486.6200000,486.1000000,486.1000000,8190899378
20180327,000000,486.1900000,486.2400000,485.5100000,485.6100000,18137651226
20180328,000000,485.7800000,485.8200000,485.2800000,485.4400000,10908925114
20180329,000000,485.5200000,485.6400000,485.2900000,485.6400000,19865778122
20180330,000000,485.7900000,486.0400000,485.5600000,486.0400000,3482587065
20180402,000000,486.3000000,486.7200000,486.3000000,486.4200000,3303082762
20180403,000000,486.5100000,486.6000000,486.0200000,486.0200000,12780995301
20180404,000000,486.1600000,486.3900000,486.0500000,486.2300000,22858142597
20180405,000000,486.3600000,486.7100000,486.3000000,486.4600000,25142368049
20180406,000000,486.5400000,486.5800000,486.1600000,486.1700000,17711953759
20180409,000000,486.6500000,487.1700000,482.7800000,482.7800000,71605690150
20180410,000000,482.8000000,482.8000000,476.0900000,476.0900000,63678897286
20180411,000000,476.1400000,476.1400000,472.6800000,474.6200000,36015033988
20180412,000000,475.1400000,479.2100000,475.1400000,479.1100000,56996221520
20180413,000000,479.3500000,480.3300000,478.0400000,478.0400000,33362130593
20180416,000000,477.8900000,477.8900000,475.9200000,477.2100000,38401685444
20180417,000000,477.2900000,479.4600000,477.2900000,479.1100000,45816783386
20180418,000000,479.2300000,479.8400000,478.5800000,479.5900000,27419597259
20180419,000000,479.8300000,481.4200000,479.8100000,480.9600000,33771702862
20180420,000000,481.1800000,481.6000000,480.9100000,481.0800000,16904857906
20180423,000000,481.3600000,481.5600000,480.9200000,481.1800000,34998575007
20180424,000000,481.2800000,482.1900000,481.2800000,482.1200000,34199688423
20180425,000000,482.4200000,483.1400000,481.8700000,481.8700000,18202700339
20180426,000000,481.8000000,481.9200000,481.2500000,481.2600000,23318972969
20180427,000000,481.7600000,482.1600000,481.4900000,482.1600000,18768621119
20180428,000000,482.3500000,483.3000000,482.2700000,482.6400000,2677296323
20180430,000000,483.0200000,483.3300000,482.4300000,482.8200000,20954542
20180502,000000,483.0400000,483.4800000,482.9200000,482.9300000,53753288
20180503,000000,483.0000000,483.0000000,480.4900000,482.0800000,14438106828
20180504,000000,482.1600000,482.2000000,481.6800000,481.9500000,18464320846
20180507,000000,482.4600000,482.9400000,482.2000000,482.2700000,7256086058
20180508,000000,482.2600000,482.7200000,482.0500000,482.0500000,30165038872
20180510,000000,482.5200000,482.7900000,482.2100000,482.3200000,14216220783
20180511,000000,482.5600000,483.3000000,482.5600000,482.8800000,11488065917
20180514,000000,483.2300000,483.6800000,482.7100000,482.7100000,10530494711
20180515,000000,483.0300000,483.0300000,482.5600000,482.5900000,32486285944
20180516,000000,482.8300000,482.8500000,482.0100000,482.0600000,28416975791
20180517,000000,482.3400000,482.7200000,482.2500000,482.4100000,28424715155
20180518,000000,482.5300000,483.0100000,482.3700000,482.3700000,19276676534
20180521,000000,482.6700000,482.8500000,482.2200000,482.2600000,22582449160
20180522,000000,482.3700000,483.0700000,482.3700000,482.8000000,20303886133
20180523,000000,483.0300000,483.6800000,482.7700000,483.3000000,32310308860
20180524,000000,483.3300000,484.0700000,483.3300000,484.0400000,37841789640
20180525,000000,484.3200000,484.3800000,483.8500000,483.8500000,11199024411
20180528,000000,484.0200000,484.3900000,483.8200000,483.9500000,4681505242
20180529,000000,483.9800000,483.9800000,483.5800000,483.6100000,13787037863
20180530,000000,483.7100000,483.8700000,483.7100000,483.7900000,15755748177
20180531,000000,483.9200000,484.1700000,483.7100000,483.7200000,17588972009
20180601,000000,483.9300000,484.0600000,483.7500000,484.0600000,16367437472
20180604,000000,484.3200000,484.6800000,484.0400000,484.6700000,23165205981
20180605,000000,484.7700000,484.9300000,484.0600000,484.0600000,21548918786
20180606,000000,484.1200000,484.2400000,483.8900000,483.9000000,18205288695
20180607,000000,484.0200000,484.0500000,482.9300000,482.9600000,23168921696
20180608,000000,483.1700000,483.2000000,481.3000000,481.4100000,28536256450
20180609,000000,481.6400000,481.6400000,481.0800000,481.6200000,606071389
20180610,000000,481.6200000,481.6200000,481.6200000,481.6200000,0
20180611,000000,481.8400000,482.0500000,481.6900000,481.9700000,10359094
20180613,000000,482.1400000,482.1400000,480.9800000,481.0300000,24844334893
20180614,000000,481.1500000,481.7200000,481.1200000,481.3300000,12675650245
20180615,000000,481.4500000,481.7000000,479.9800000,479.9800000,48231510486
20180618,000000,480.1300000,480.1300000,475.6800000,475.6800000,39896455491
20180619,000000,475.9100000,476.2400000,472.4900000,472.9800000,61920430552
20180620,000000,474.0700000,476.7700000,474.0700000,476.7700000,60476821258
20180621,000000,477.0400000,477.4000000,476.5900000,477.2100000,34701673129
20180622,000000,478.2400000,478.2400000,477.7900000,477.8600000,24234305278
20180625,000000,478.3600000,478.4700000,477.8700000,478.3000000,21930385779
20180626,000000,478.3900000,478.7000000,477.5500000,477.5500000,18958149733
20180627,000000,477.8400000,477.9000000,475.7700000,475.9700000,24759693933
20180628,000000,476.3400000,476.5900000,475.7800000,476.3300000,28668917460
20180629,000000,476.4700000,477.9100000,476.4700000,477.9100000,16117746957
20180702,000000,478.4300000,478.7000000,478.2200000,478.3600000,9424467702
20180703,000000,479.2700000,479.4600000,477.8700000,478.1400000,8728137666
20180704,000000,478.2300000,478.2800000,477.8200000,478.1800000,21650463017
20180705,000000,478.4800000,478.6500000,477.9100000,478.6500000,12803604075
